Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
19640,-8.06863861084,-4.92801378038,-3.21442303128,-2.01175941467,-1.1381890191,-3.32289768305
19630,-8.09626990424,-4.94063374837,-3.32192789714,-2.0576519182,-1.14334038628,-3.43326166779
19620,-8.20715586344,-4.95270435757,-3.22179785834,-1.76278012594,-1.2305525038,-3.31558291891
19610,-8.04710388184,-5.21965796577,-3.35717341105,-1.92376475016,-1.19446834988,-3.44320874629
19600,-8.05188412137,-5.03720052083,-3.44678649902,-2.04897898356,-1.1782764011,-3.49281888868
19590,-7.93280588786,-4.98866328769,-3.4388671875,-1.88695793152,-1.10814870199,-3.48769522791
19580,-7.79419233534,-5.12470544603,-3.7461408827,-2.06088811239,-0.994476996528,-3.68738755383
19570,-7.73068915473,-5.38778619554,-3.64386206733,-1.99181640625,-0.96090359158,-3.68595564894
19560,-7.73982001411,-5.27673873901,-3.72297490438,-1.93638827854,-1.0103108724,-3.71041215199
19550,-7.81045057509,-5.11518124051,-3.3994140625,-1.81193806118,-1.06296844482,-3.45932675233
19540,-7.7805867513,-4.90174436781,-3.44803042942,-1.90905776978,-1.04847446018,-3.41385666906
19530,-7.7974609375,-4.98350101047,-3.60037299262,-1.95098225911,-1.07035912408,-3.56536842908
19520,-7.83331875271,-5.0374494595,-3.53999404907,-1.99665338304,-1.10522121853,-3.61733272959
19510,-7.89737481011,-5.04299217224,-3.4904973348,-1.87668362088,-1.09485337999,-3.4978174658
19500,-7.91347554525,-4.96652046204,-3.34582621257,-1.8364559004,-1.17785322401,-3.36256704691
19490,-7.89518754747,-4.87377946642,-3.37140570747,-1.86195805868,-1.12088182237,-3.33464094302
19480,-7.86015370687,-5.00229929606,-3.50724080404,-1.92023641798,-1.10933414035,-3.50764276698
19470,-7.79922570123,-5.04206342909,-3.72205920749,-1.93316036648,-1.0543838501,-3.63751181535
19460,-7.77567749023,-5.18180643717,-3.79332317776,-1.99737360636,-1.05121985541,-3.76720399635
19450,-7.82128007677,-5.29922391256,-3.71640794542,-1.96180191888,-1.03255377875,-3.73842041421
19440,-7.73413085937,-5.50260142008,-3.70015979343,-1.97303461711,-0.953098212348,-3.69998213699
19430,-7.72368350559,-5.14022945828,-3.4190071106,-1.89811257256,-0.917328898112,-3.52416739744
19420,-7.7300116645,-5.08884110345,-3.45735516018,-1.93199468825,-0.943698967828,-3.50518248836
19410,-7.83693712023,-5.06914880541,-3.3693166097,-1.96826474508,-1.07581244575,-3.4051105314
19400,-7.95059848362,-5.13714492798,-3.53171225654,-1.9782424079,-1.16419898139,-3.58102855673
19390,-7.94297400581,-5.22524204678,-3.62431454129,-1.99062847561,-1.15527411567,-3.61562081891
19380,-7.83165910509,-5.25074382358,-3.83097712199,-2.00509455363,-1.06761508518,-3.75591907164
19370,-7.76794213189,-5.03982517666,-3.715087382,-1.97140551249,-1.01993560791,-3.65117895737
19360,-7.77524295383,-4.96592536926,-3.60277582804,-1.96898221334,-0.994661119249,-3.5638223717
19350,-7.84683583577,-4.85620768229,-3.29825727675,-1.88030795627,-1.06200035943,-3.3449652925
19340,-7.97903900146,-4.91647497389,-3.2170109219,-1.60760076735,-1.14328748915,-3.18878085124
19330,-7.9508843316,-4.8887437439,-3.28213907878,-1.55241236369,-1.01113857693,-3.26474277569
19320,-7.91233435737,-5.02001988729,-3.3617966546,-1.88199690925,-0.998361714681,-3.40564574783
19310,-7.79231703016,-5.26942882962,-3.85205705431,-1.99450687832,-0.882076856825,-3.77728700652
19300,-7.77941640218,-5.48605897692,-3.80576299032,-1.974698054,-0.85418548584,-3.79466913978
19290,-7.87417789035,-5.51699363708,-3.70447294447,-2.04437100728,-0.78516031901,-3.79471389276
19280,-7.81759558784,-5.30983678182,-3.54597049289,-1.99476075914,-0.989291381836,-3.68527642033
19270,-7.89148084852,-5.0042918396,-3.44359207153,-1.99047787137,-1.16577758789,-3.49920672921
19260,-8.04147559272,-5.15625436571,-3.47544165717,-1.95667618646,-1.15690799289,-3.48728029128
19250,-7.99044562446,-5.07941753811,-3.42584525214,-1.95241400825,-1.12508934869,-3.4444647684
19240,-7.83701646593,-4.9970909712,-3.53084716797,-2.02827200148,-1.11377292209,-3.51813724446
19230,-7.7438776652,-4.96759056091,-3.46751157973,-2.00070140415,-1.08604956733,-3.47757667201
19220,-7.7437886556,-5.04679092407,-3.43440365262,-1.99214629279,-1.12202097575,-3.45164207258
19210,-7.68868984646,-4.94134724087,-3.57312884861,-1.94643654717,-1.01781904433,-3.51853387252
19200,-7.72569054498,-4.96697169834,-3.49573932224,-1.93493993971,-1.01026102702,-3.49057221834
19190,-7.73705393473,-4.91271473355,-3.56497421265,-1.97771007962,-0.925230407715,-3.50570945827
19180,-7.82552744548,-5.03009105259,-3.43941777547,-1.94360056559,-1.04939659966,-3.463868041
19170,-7.87480485704,-5.05956593831,-3.50718994141,-1.97951469421,-1.05808783637,-3.51309938257
19160,-7.86643269857,-5.08882826911,-3.57254299588,-1.97598198785,-1.02067192925,-3.56418652317
19150,-7.89940202501,-5.06295267741,-3.47653359307,-1.9623846266,-0.935077921549,-3.49044320785
19140,-7.80393388536,-5.22229706658,-3.48124516805,-1.84884496053,-0.952437676324,-3.54036351227
19130,-7.78389010959,-5.12559405857,-3.4125811259,-1.92239508735,-1.04207221137,-3.47762673767
19120,-7.82675035265,-5.02053869459,-3.45691197713,-1.82609796312,-1.00942416721,-3.47001778929
19110,-7.79792836507,-4.98263549805,-3.36627248128,-1.74552997165,-0.933216179742,-3.38178988053
19100,-7.81272786458,-5.00731858995,-3.44523205227,-1.75766494751,-1.07693261041,-3.4533087688
19090,-7.78275078668,-5.29230933295,-3.69965998332,-1.94216483222,-1.04883744982,-3.63486645702
19080,-7.69751196967,-5.55224499173,-3.95528361003,-2.09722746107,-0.851039801704,-3.85538554433
19070,-7.70151807997,-5.50452763028,-3.7519176907,-2.07871220059,-0.6371254815,-3.73607236245
19060,-7.78969048394,-5.34315221998,-3.70985471937,-2.02980941772,-0.682225375705,-3.6763800534
19050,-7.66335635715,-4.89782940335,-3.40695164998,-1.84852137248,-0.771792772081,-3.46451209772
19040,-7.81276024712,-5.04084944831,-3.48993826972,-1.80205373128,-1.00419023302,-3.49003804656
19030,-7.94832339817,-5.106614151,-3.31221118503,-1.67467005412,-1.04226175944,-3.31024477583
19020,-7.99125315348,-4.98547967699,-3.3307156033,-1.7737255266,-1.21220126682,-3.31143464718
19010,-7.92643958198,-4.93670120239,-3.26756490072,-1.54099946764,-1.10033535428,-3.32203005853
19000,-7.86184675429,-4.90078219944,-3.38183992174,-1.60447734409,-1.03763817681,-3.44853932311
18990,-7.8471335517,-4.98170518663,-3.42905349731,-1.59247350057,-1.03034871419,-3.45629352738
18980,-7.90540483263,-5.11305417379,-3.40792829725,-1.75162530687,-1.11722971598,-3.39047156861
18970,-7.93107062446,-5.0600210317,-3.42789281209,-1.81897895813,-1.17508409288,-3.42113028036
18960,-7.98629235162,-4.99323361715,-3.41928795709,-1.93158596463,-1.15328114827,-3.4298385552
18950,-7.91790415446,-5.12996572706,-3.72424502903,-1.94643292745,-1.08921966553,-3.69401237746
18940,-7.8063756307,-5.3381826867,-3.61217592027,-1.95232614305,-0.970877075195,-3.68164854265
18930,-7.75692257351,-5.32161978828,-3.47122446696,-2.00030570136,-0.908567640516,-3.56621877029
18920,-7.7653555976,-5.04404446072,-3.34649412367,-1.95557215373,-0.863636610243,-3.48380023768
18910,-7.81820865207,-5.25828975254,-3.52667312622,-1.9803453064,-0.938213094076,-3.58980485616
18900,-7.7650894165,-5.67675568475,-3.90936660767,-1.99628964742,-0.847239854601,-3.91159388785
18890,-7.75289544,-5.52776711358,-3.6727341546,-1.99031847636,-0.947504848904,-3.7401833353
18880,-7.69375372993,-4.94040712992,-3.43005752563,-1.98891442193,-0.861883884006,-3.47662316435
18870,-7.71750267877,-4.86656439039,-3.35903845893,-2.00119851006,-0.790711975098,-3.40234545377
18860,-7.76797247993,-4.95196929932,-3.53059514364,-2.00630987379,-0.667469448513,-3.53936431807
18850,-7.66443040636,-5.32436706543,-3.74945831299,-2.02062932332,-0.839371914334,-3.74967319114
18840,-7.73149227566,-5.22694948832,-3.37874857585,-1.9651038954,-1.03009355333,-3.52565346858
18830,-7.83257768419,-5.03102038066,-3.1526409573,-1.93177060445,-0.975422668457,-3.33350719939
18820,-7.88797217475,-5.09561583625,-3.13926756117,-1.92926232232,-0.979102240668,-3.33286675025
18810,-7.89424235026,-5.04239589267,-3.18364817301,-1.95511210124,-0.996625434028,-3.38334573301
18800,-7.88628217909,-5.29389873081,-3.43494728936,-2.03145612081,-1.08265075684,-3.60986723441
18790,-7.68761020237,-5.069643809,-3.53344192505,-2.0248102061,-0.970376586914,-3.6167690959
18780,-7.73202599419,-5.04126104567,-3.53033192952,-2.0705323622,-0.748021443685,-3.57390635115
18770,-7.75693155924,-4.84790075514,-3.21805241903,-2.05179503547,-0.710458713108,-3.3501355119
18760,-7.64118669298,-5.04260261536,-3.27881732517,-1.98727722168,-0.730431789822,-3.40475709624
18750,-7.66645965576,-5.15298912896,-3.47276975844,-1.98875023736,-0.783325703939,-3.54650011736
18740,-7.59243808322,-5.46774158054,-3.90030432807,-2.01957720439,-0.599502563477,-3.81940381547
18730,-7.64872792562,-5.46232152303,-3.921516588,-2.00429380629,-0.569567023383,-3.79585695911
18720,-7.67510901557,-5.56295191447,-4.04536251492,-2.02960887485,-0.6968588935,-3.87689835431
18710,-7.70019632975,-5.53869909498,-3.89643775092,-2.00488890754,-0.911085001628,-3.84769442602
18700,-7.78445078532,-5.14499124315,-3.86595637004,-2.01148446825,-0.936830478244,-3.77961257889
18690,-7.81298658583,-5.00962059869,-3.45613623725,-2.00190744188,-0.917932637533,-3.54018769173
18680,-7.98173522949,-4.95058619181,-3.37409540812,-2.01627443102,-0.87301940918,-3.41126735004
18670,-8.04715576172,-4.9673540073,-3.47017415365,-2.01943083021,-0.81459520128,-3.526934114
18660,-8.10263231066,-5.0465309906,-3.44273630778,-2.07500823975,-0.880132378472,-3.53371408929
18650,-7.98348676893,-5.00510129293,-3.62966461182,-2.02470498827,-0.904673936632,-3.63490251121
18640,-7.8729256524,-4.94563557943,-3.44845157199,-2.04087675307,-0.934249538845,-3.45286105321
18630,-7.83919745551,-4.96716296726,-3.45730209351,-2.00217042711,-0.88322414822,-3.42803136543
18620,-7.88039737278,-4.92606892904,-3.36236351861,-2.01377361721,-0.882364908854,-3.4184494092
18610,-7.90972968207,-5.01363542345,-3.3755253262,-1.98521107992,-0.874631415473,-3.42956106532
18600,-7.79868231879,-5.08102432251,-3.36706381904,-2.04884233263,-0.815353393555,-3.45613162253
18590,-7.7034286499,-4.98610699124,-3.4472199334,-2.09586324056,-0.758544752333,-3.48754667964
18580,-7.74592319065,-4.75469895257,-3.22628673977,-2.01618168301,-0.718878004286,-3.35364800015
18570,-7.74045376248,-4.97811865913,-3.42175988091,-1.99497699314,-0.666407097711,-3.47864797767
18560,-7.80242123074,-4.9340270657,-3.15738525391,-1.92182896084,-0.731882052951,-3.26370203329
18550,-7.75127953423,-4.95325737847,-3.39685872396,-1.98603107876,-0.74660220676,-3.47003767514
18540,-7.74516618517,-4.99591526455,-3.51151097616,-1.9293658532,-0.794812520345,-3.51437688007
18530,-7.69969821506,-5.29304001702,-3.62955576579,-1.96419769287,-0.669743855794,-3.61762572295
18520,-7.71068962945,-5.00998764038,-3.68052139282,-1.99320300632,-0.595276557075,-3.65596942491
18510,-7.68021952311,-4.96346629673,-3.52297041151,-2.0171040429,-0.530079820421,-3.5727965974
18500,-7.63554382324,-5.00090822856,-3.47837532891,-1.99310768975,-0.477593994141,-3.5388270008
18490,-7.64733055962,-4.80347048442,-3.31999672784,-2.01714186774,-0.637541537815,-3.41503618841
18480,-7.63500349257,-4.97465250651,-3.29302707248,-1.97316500346,-0.655077616374,-3.42960825768
18470,-7.72280697293,-5.03599155002,-3.22137959798,-1.97207063463,-0.648687405056,-3.40077238212
18460,-7.70394083659,-4.97197665744,-3.25441979302,-1.97218003167,-0.669243367513,-3.38157773799
18450,-7.78490447998,-4.81998407152,-3.3666879442,-1.97392991808,-0.829726325141,-3.40592084142
18440,-7.7775765313,-4.82030454848,-3.31772842407,-1.94298508538,-0.887537807888,-3.3691071444
18430,-7.6964565701,-4.95214300368,-3.43741183811,-2.00737559001,-0.829016113281,-3.48827279735
18420,-7.71871982151,-4.85658230252,-3.395652771,-1.9539036221,-0.753508504232,-3.47901483536
18410,-7.67538825141,-5.28728256226,-3.76225467258,-1.93939912584,-0.671927049425,-3.71890368927
18400,-7.60116085476,-5.28908280267,-3.56354200575,-1.92226323446,-0.644317796495,-3.5801162731
18390,-7.48803677029,-5.16618547228,-3.45593541463,-1.88821831597,-0.484612698025,-3.48995483752
18380,-7.54679429796,-4.79272044712,-3.25279151069,-1.85080271403,-0.517931789822,-3.32806713402
18370,-7.58258955214,-4.98404481676,-3.37524261475,-1.88061930339,-0.728818766276,-3.48978625649
18360,-7.71598883735,-4.94337868585,-3.5825533549,-1.95337727017,-0.883745829264,-3.58387733244
18350,-7.69861433241,-4.90934867011,-3.62302322388,-1.94558321635,-0.858761766222,-3.58209878588
18340,-7.62320912679,-4.89998028225,-3.42732721965,-1.98458544413,-0.768513997396,-3.43357880017
18330,-7.64258626302,-4.81118320041,-3.29157892863,-1.98528798421,-0.735919189453,-3.37312924476
18320,-7.73405592177,-4.84120348612,-3.21607555813,-1.93388606601,-0.76662258572,-3.33019258521
18310,-7.83403099908,-4.72709844801,-3.32258444892,-1.905828459,-0.7693391588,-3.3531004019
18300,-7.77442881266,-5.02507399665,-3.54954274495,-1.92424847073,-0.653751627604,-3.52479141295
18290,-7.76145087348,-5.1312709554,-3.70498826769,-1.94457361857,-0.700731574164,-3.60408873204
18280,-7.67304484049,-5.20277676053,-3.73204693264,-1.92950019836,-0.688926018609,-3.66585173795
18270,-7.72872517904,-5.00940841675,-3.45517493354,-1.97223221673,-0.750389607747,-3.56289936545
18260,-7.75653025309,-4.88279280769,-3.27104966905,-1.99704288907,-0.734403483073,-3.39480890826
18250,-7.75854390462,-4.99227925618,-3.46119859484,-1.98865152995,-0.635942077637,-3.47505498808
18240,-7.71242234972,-4.92249370999,-3.28755086263,-1.9813864051,-0.624067518446,-3.39806251096
18230,-7.72752024333,-5.0198898485,-3.34362945557,-2.01470013936,-0.580947536892,-3.4913724057
18220,-7.7531668769,-4.91831176758,-3.22640491062,-1.99467181736,-0.738596259223,-3.43284129826
18210,-7.81333652072,-4.91900577969,-3.42324295044,-1.97360940721,-0.706111823188,-3.43105097462
18200,-7.76822255452,-4.76684232924,-3.23574430678,-1.93040630764,-0.718581475152,-3.34454164185
18190,-7.66679026286,-4.86490464105,-3.26508856879,-1.95015768263,-0.666577826606,-3.40498256275
18180,-7.61993408203,-5.01843176948,-3.20065188938,-1.96871266683,-0.727189466688,-3.32450354195
18170,-7.57584788005,-5.21381649441,-3.46032011244,-1.9687811025,-0.676639302572,-3.48684250544
18160,-7.52280053033,-5.22653883192,-3.54505708483,-1.9647617001,-0.605881754557,-3.54723838273
18150,-7.53099755181,-5.5926630995,-3.82161373562,-1.9558667416,-0.556703355577,-3.71828244856
18140,-7.57916090224,-5.43262661404,-3.62722210354,-1.94857187059,-0.567586602105,-3.61475079698
18130,-7.56130608453,-4.97387024773,-3.32214338515,-1.88930319892,-0.654817708333,-3.39672446485
18120,-7.63571489122,-4.83698895772,-3.44984427558,-1.98683475918,-0.723701985677,-3.4145975487
18110,-7.66075354682,-5.00268970913,-3.52978973389,-2.02426085578,-0.7562338935,-3.49374098146
18100,-7.62373419868,-4.82286663479,-3.46784659492,-2.04118284437,-0.669334750705,-3.52699649935
18090,-7.69045359294,-4.73139695062,-3.34124688043,-1.97777301364,-0.558716668023,-3.38969644373
18080,-7.69477267795,-4.73286969503,-3.2847565545,-1.99864884271,-0.454394361708,-3.38624955263
18070,-7.69701894124,-5.04256204393,-3.49449573093,-2.03538675096,-0.534155612522,-3.52199194416
18060,-7.77114885118,-5.00168591817,-3.40564303928,-2.02801376343,-0.755183749729,-3.54118873614
18050,-7.77314334446,-4.87503979153,-3.48963334825,-1.98414703369,-0.735112169054,-3.52125709043
18040,-7.79141964383,-4.69429463704,-3.0531352573,-1.92259451972,-0.74578467475,-3.17047078745
18030,-7.68518456353,-4.75288735284,-3.03977737427,-1.85064366659,-0.715026007758,-3.13681934589
18020,-7.63697306315,-4.84627656725,-2.97454401652,-1.90981103685,-0.662633260091,-3.10829274328
18010,-7.67565934923,-4.85686484443,-3.27427461412,-2.05291142782,-0.583801778158,-3.36652003687
18000,-7.71213311089,-4.82432225545,-3.28604710897,-2.01673054165,-0.584697638618,-3.39491959178
17990,-7.7372499254,-4.92010898166,-3.30935524835,-2.01502624512,-0.656573994954,-3.40832843315
17980,-7.71018490262,-4.95350930108,-3.37274661594,-2.0021167077,-0.677082485623,-3.48276377086
17970,-7.74593760173,-5.06287054274,-3.42191535102,-2.02238046434,-0.621864657932,-3.55955292578
17960,-7.69850802951,-4.75271251255,-3.22717081706,-1.95756884257,-0.596419949002,-3.36327375124
17950,-7.66473575168,-4.90322803073,-3.22098592122,-1.89687416077,-0.67879570855,-3.35108340819
17940,-7.66518554688,-4.80452522278,-3.06573994954,-1.210944536,-0.7656185574,-3.1109479969
17930,-7.63640662299,-4.91518789503,-3.20937856038,-1.68699082269,-0.752140469021,-3.29589776298
17920,-7.60505201552,-4.8198733351,-3.10196770562,-1.36470637851,-0.667915174696,-3.1140104748
17910,-7.68182339138,-4.69716379801,-3.15863342285,-1.81780348036,-0.615411207411,-3.18475246389
17900,-7.64209679498,-4.712495558,-3.02917819553,-1.76099738227,-0.659422132704,-3.13362309089
17890,-7.70065443251,-4.83809826321,-3.10487323337,-1.86831514994,-0.714776102702,-3.18605460428
17880,-7.73008202447,-5.00399024116,-3.19010221693,-1.85829438951,-0.767128160265,-3.27031284795
17870,-7.65364091661,-4.9728721873,-3.25099021064,-1.98928540548,-0.696425374349,-3.32952828956
17860,-7.63141699897,-4.83877720303,-3.36199654473,-2.10079518636,-0.586169772678,-3.40172108723
17850,-7.62556677924,-4.80375358582,-3.3919889662,-2.07499249776,-0.584460110135,-3.45730843487
17840,-7.60715654161,-4.82640789456,-3.28790478177,-1.98284084744,-0.648749118381,-3.3259807591
17830,-7.53055335151,-4.93648306105,-3.41994018555,-1.99299208747,-0.646092563205,-3.45817170771
17820,-7.54129808214,-4.8585874939,-3.20028237237,-1.99191925897,-0.553363545736,-3.34094431271
17810,-7.55852796766,-4.84481502957,-3.56726074219,-2.0163352712,-0.501097106934,-3.45587605185
17800,-7.66911400689,-4.68346431308,-3.27481036716,-2.0024223921,-0.416952175564,-3.33619292576
17790,-7.78767038981,-5.09883319431,-3.52327635023,-1.97375173781,-0.388666449653,-3.46936065384
17780,-7.89242570665,-4.91108924018,-3.50847329034,-1.9563276079,-0.307768758138,-3.49789549908
17770,-7.80796424018,-4.97053615146,-3.75082244873,-1.94404203627,-0.398200310601,-3.56289521785
17760,-7.68165740967,-5.01199422201,-3.68663067288,-1.97422049628,-0.371993170844,-3.584535005
17750,-7.62286071777,-4.98306724548,-3.57555796305,-1.91553455777,-0.371435038249,-3.5242152456
17740,-7.63873358832,-4.71153425429,-3.41901312934,-1.88610276116,-0.249433729384,-3.41059261786
17730,-7.71853196886,-4.89329758538,-3.27765774197,-1.87152938843,-0.261151462131,-3.29558794437
17720,-7.73552347819,-4.5837394121,-3.16028196547,-1.88566009521,-0.194426812066,-3.22419569834
17710,-7.83048655192,-4.59264746772,-2.86103744507,-1.85855695089,-0.190059916178,-3.02640106983
17700,-7.88369700114,-4.55155715942,-2.86473905775,-1.90181299845,-0.211935933431,-3.02936026106
17690,-7.8497338189,-4.59051324632,-2.90107650757,-1.84740436978,-0.403930833605,-3.00307594933
17680,-7.86986999512,-4.63673294915,-2.97415449354,-1.87685938517,-0.455702548557,-3.08373821114
17670,-7.79193657769,-4.62766388787,-2.97262437609,-1.82121863471,-0.384986199273,-3.10157574144
17660,-7.7912838406,-4.78114007738,-3.23109385173,-1.84289041307,-0.180670674642,-3.24000484388
17650,-7.72877875434,-5.13994921366,-3.46987330119,-1.86294809977,-0.130054897732,-3.45139454127
17640,-7.71101786296,-5.33338968913,-3.70387251112,-1.86058463203,-0.282115681966,-3.58644903362
17630,-7.73343251546,-5.58779239231,-3.62034708659,-1.87692320082,-0.148156907823,-3.61153292548
17620,-7.65327911377,-5.06120486789,-3.26232037014,-1.89946853638,-0.124684143066,-3.37568116526
17610,-7.63465372721,-4.68424710592,-3.07340672811,-1.9151198154,-0.222803582086,-3.19570173816
17600,-7.55965304905,-4.73575429281,-3.11644337972,-1.96037341648,-0.522080145942,-3.1526002051
17590,-7.61639506022,-4.80521119859,-3.32270126343,-1.94634398566,-0.455006578234,-3.31099703854
17580,-7.55855695936,-4.8562368181,-3.49592107137,-1.91784889221,-0.358861796061,-3.45175258731
17570,-7.66284315321,-4.78524509006,-3.31936509874,-1.89237124125,-0.338019307454,-3.369281724
17560,-7.68620402018,-4.70550298903,-3.1846309238,-1.8862606642,-0.315708753798,-3.22941063299
17550,-7.73314921061,-4.56947139316,-3.11985524495,-1.8651691352,-0.318729315864,-3.18359627662
17540,-7.64803144667,-4.51394330343,-3.0104850769,-1.80527194553,-0.120883009169,-3.11946441927
17530,-7.58865932888,-4.57975352817,-3.08828099569,-1.82452484131,-0.138685438368,-3.19310012539
17520,-7.59841579861,-4.53127072652,-2.9342086792,-1.80389372932,-0.056517706977,-3.09213128653
17510,-7.64138014052,-4.78971795824,-3.11586752998,-1.83369350009,-0.161692640516,-3.25765099686
17500,-7.62141113281,-5.18438031514,-3.41353632609,-1.87748458015,-0.239007059733,-3.43707885914
17490,-7.5954176161,-5.44049689399,-3.5074766371,-1.89522954305,-0.253192477756,-3.47464591869
17480,-7.52484198676,-5.49119539049,-3.4857544793,-1.83262884352,-0.0911066691081,-3.40322134666
17470,-7.55869479709,-4.93821283976,-3.23952636719,-1.77732660929,0.000861104329426,-3.28734165269
17460,-7.72442643907,-4.86056769477,-3.32880647447,-1.80330691867,0.114896477593,-3.32364080395
17450,-7.76725701226,-4.54259056091,-3.0948779636,-1.83460465325,0.0046137491862,-3.15317462127
17440,-7.853028361,-4.59829034593,-2.93352703518,-1.51381128099,0.0813381618924,-3.00960041147
17430,-7.75490163167,-4.51316435072,-2.81364695231,-1.40044281006,-0.0464648776584,-2.89724790684
17420,-7.70375450982,-4.76770520528,-3.15424643623,-1.83562530518,0.0309009128147,-3.25127060353
17410,-7.62769419352,-4.83624899122,-3.30616921319,-1.89593325297,-0.0209687974718,-3.32256948725
17400,-7.62536638048,-4.80775385539,-3.152842119,-1.85579910278,0.0637583414714,-3.24586957161
17390,-7.63138139513,-4.38937479655,-2.85432807075,-1.81583111233,0.187111409505,-2.97918182183
17380,-7.54620903863,-4.50214206272,-2.92284952799,-1.77354063246,0.126158311632,-3.00968010093
17370,-7.55688968235,-4.47408446418,-3.11091944377,-1.76612798903,0.111513604058,-3.11410084946
17360,-7.56424780952,-4.59721880595,-3.14131308662,-1.7640281762,-0.00935906304253,-3.15116678353
17350,-7.70675133599,-4.82490500556,-3.27578786214,-1.7889834849,-0.00228627522787,-3.24117704132
17340,-7.7296617296,-5.12211953057,-3.35846430461,-1.79257992215,0.13460015191,-3.34786077031
17330,-7.78381737603,-5.2292740292,-3.45743916829,-1.73636996799,0.241869947645,-3.42940826301
17320,-7.67208302816,-4.88652996487,-3.38333104451,-1.68239284092,0.375241427951,-3.24193456166
17310,-7.65401170519,-4.81162243313,-3.24134156969,-1.69963743422,0.421307203505,-3.22957456884
17300,-7.6310031467,-4.55457395766,-2.94039959378,-1.75302881877,0.451598273383,-3.04028976807
17290,-7.74473419189,-4.57445883009,-2.92027206421,-1.79115626865,0.301129659017,-2.98207963293
17280,-7.75112372504,-4.39438106113,-2.80060017904,-1.76669361538,0.105307854546,-2.8945276286
17270,-7.74264339871,-4.34149795532,-2.85063408746,-1.79901824951,0.066367594401,-2.97325115074
17260,-7.670459493,-4.75147325304,-3.06401002672,-1.73795026991,0.252763366699,-3.14248179615
17250,-7.71758100722,-4.98987749736,-3.1076874627,-1.72170365228,0.332996622721,-3.16995769079
17240,-7.72613694933,-5.05113226997,-3.1569041782,-1.7205604638,0.29582095676,-3.19181581628
17230,-7.75192701552,-4.74737462362,-3.0599073622,-1.76299161275,0.253695170085,-3.13532787623
17220,-7.74680175781,-4.35088895162,-2.84501342773,-1.69234971788,0.156589931912,-2.93475178037
17210,-7.78541039361,-4.40233334012,-2.93282207913,-1.6841665056,0.111469862196,-2.96697209602
17200,-7.88229031033,-4.52753171285,-2.91520046658,-1.70277375963,0.0125968085395,-2.96655831009
17190,-7.91620737712,-4.77191708035,-3.25559463501,-1.75258651733,0.150885518392,-3.18311165561
17180,-7.93852878147,-5.06694945441,-3.41965543959,-1.64611308628,0.365105692546,-3.31441523175
17170,-7.85393914117,-4.97765227424,-3.27120098538,-1.651904619,0.444092305501,-3.19722319605
17160,-7.82251959907,-4.81697658963,-3.13812535604,-1.5798171658,0.549920315213,-3.11164671213
17150,-7.81606004503,-4.4631600274,-2.81419754028,-1.62893832737,0.523560587565,-2.93511825546
17140,-7.79345008002,-4.75503028022,-3.14450480143,-1.61111155192,0.604051208496,-3.09956708103
17130,-7.75280456543,-4.70421440972,-3.0973306444,-1.61955232408,0.594279988607,-3.12263786691
17120,-7.68627387153,-4.42989078098,-3.01864301893,-1.6324734158,0.517597961426,-3.06060074433
17110,-7.66787058512,-4.31903810289,-2.83101408217,-1.71456531949,0.286298624674,-2.86684915165
17100,-7.61170247396,-4.29182582431,-2.69629007975,-1.70031344096,0.0643585205078,-2.81095074196
17090,-7.74936506483,-4.4723112403,-2.6322447035,-1.69049490187,0.0941012912326,-2.77889107475
17080,-7.67499864366,-4.40849687364,-2.81709501478,-1.72350143433,0.292529805501,-2.92291534778
17070,-7.76088222928,-4.64809921265,-2.90325741238,-1.64865821838,0.511379835341,-3.00817111471
17060,-7.66704271105,-4.82708156162,-3.02067582872,-1.64190209283,0.564343092177,-3.10456822947
17050,-7.79597812229,-4.53018252055,-2.93125712077,-1.65100207011,0.52407989502,-3.01989801827
17040,-7.72394527859,-4.49713712056,-2.82629013062,-1.70370979309,0.305709669325,-2.97375629669
17030,-7.74088490804,-4.40183575948,-2.72506306966,-1.68395623949,0.328019205729,-2.84207733489
17020,-7.72649637858,-4.41279905531,-2.72605158488,-1.61759557088,0.279099527995,-2.8219178887
17010,-7.76525607639,-4.20376419915,-2.39324205187,-1.26675209893,0.389239162869,-2.51542710026
17000,-7.72700263129,-4.31383652581,-2.50584784614,-1.29433891296,0.478672620985,-2.61848635215
16990,-7.6243733724,-4.39666866726,-2.71173663669,-1.37133776347,0.472190178765,-2.77538979395
16980,-7.69290059408,-4.61302458869,-3.07914827135,-1.56754129198,0.571873982747,-3.0746152572
16970,-7.71729227702,-4.70157453749,-3.27293014526,-1.59863602532,0.575536261664,-3.24400954325
16960,-7.82436353895,-4.43740820991,-2.87499194675,-1.56147866991,0.736797926161,-2.91907071643
16950,-7.68802710639,-4.62423441569,-2.89162173801,-1.48356831868,0.849856906467,-2.93832106733
16940,-7.61858300103,-4.46270357768,-2.67362009684,-1.44002833896,0.838094245063,-2.78895101943
16930,-7.53303816054,-4.80798312717,-2.97426028781,-1.50285576714,0.680081854926,-3.01082599816
16920,-7.5894809299,-4.29640001085,-2.89834365845,-1.58353136698,0.513699679905,-2.91332470826
16910,-7.57651553684,-4.14968755934,-2.62964079115,-1.60676748488,0.431794060601,-2.73893290533
