row_id,species_std,record_type,source_file,source_sheet,identifier,location,site_description,age_estimate,radiocarbon_lab,lat,lon,coord_status,unresolved_reason
1027,unknown,NA,Rat Midden Distn MasterList6.xls,all records,FinkeH19,NA,NA,NA,NA,-24.433333333333334,132.2,ok,NA
1028,unknown,NA,Rat Midden Distn MasterList6.xls,all records,FinkeG15,NA,NA,NA,NA,-24.433333333333334,132.2,ok,NA
1029,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR1 (top),NA,NA,NA,NA,-31.35,138.55,ok,NA
1030,unknown,NA,Rat Midden Distn MasterList6.xls,all records,Green et al (1983),NA,NA,NA,NA,-31.166666666666668,142.6,ok,NA
1031,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR1 (base),NA,NA,NA,NA,-31.35,138.55,ok,NA
1032,unknown,NA,Rat Midden Distn MasterList6.xls,all records,FinkeF4,NA,NA,NA,NA,-24.433333333333334,132.2,ok,NA
1033,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH6 (base),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1034,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR2 (middle),NA,NA,NA,NA,-31.35,138.55,ok,NA
1035,unknown,NA,Rat Midden Distn MasterList6.xls,all records,FinkeA22,NA,NA,NA,NA,-24.433333333333334,132.2,ok,NA
1036,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR1 (base),NA,NA,NA,NA,-31.35,138.55,ok,NA
1037,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR1 (top),NA,NA,NA,NA,-31.35,138.55,ok,NA
1038,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR3 (base),NA,NA,NA,NA,-31.35,138.55,ok,NA
1039,unknown,NA,Rat Midden Distn MasterList6.xls,all records,PTA234b,NA,NA,NA,NA,-28.419722222222223,122.97694444444444,ok,NA
1040,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR3 (top),NA,NA,NA,NA,-31.35,138.55,ok,NA
1041,unknown,NA,Rat Midden Distn MasterList6.xls,all records,QVA312,NA,NA,NA,NA,-30.328888888888887,123.26722222222222,ok,NA
1042,unknown,NA,Rat Midden Distn MasterList6.xls,all records,QVB37,NA,NA,NA,NA,-30.328888888888887,123.26722222222222,ok,NA
1043,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USA16,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1044,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USB11,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1045,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USB13,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1046,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USC191,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1047,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USC31,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1048,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USC39,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1049,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USC89,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1050,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GAP RANGE E (GHE) LOWER RIGHT,NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1051,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E1,NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1052,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E2,NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1053,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E3 (I),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1054,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E3 (II),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1055,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E3 (III),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1056,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ85R,NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1057,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USA127,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1058,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USA131,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1059,unknown,NA,Rat Midden Distn MasterList6.xls,all records,QVB37,NA,NA,NA,NA,-30.328888888888887,123.26722222222222,ok,NA
1060,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/79i,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1061,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/79ii,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1062,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/79ii,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1063,unknown,NA,Rat Midden Distn MasterList6.xls,all records,M07,NA,NA,NA,NA,-25.05,124.98333333333333,ok,NA
1064,unknown,NA,Rat Midden Distn MasterList6.xls,all records,RC3 base,NA,NA,NA,NA,-30.066666666666666,142.56666666666666,ok,NA
1065,unknown,NA,Rat Midden Distn MasterList6.xls,all records,WF,NA,NA,NA,NA,-30.066666666666666,142.56666666666666,ok,NA
1066,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ76,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1067,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ77,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1068,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ78,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1069,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ79,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1070,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ91,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1071,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/85Li,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1072,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/85Lii,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1073,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/85Rii,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1074,unknown,NA,Rat Midden Distn MasterList6.xls,all records,BR3 (base),NA,NA,NA,NA,-31.35,138.55,ok,NA
1075,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ92,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1076,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MO1,NA,NA,NA,NA,-30.5,119.66666666666667,ok,NA
1077,unknown,NA,Rat Midden Distn MasterList6.xls,all records,C7,NA,NA,NA,NA,-30.866666666666667,142.6,ok,NA
1078,unknown,NA,Rat Midden Distn MasterList6.xls,all records,C8 (front left),NA,NA,NA,NA,-30.866666666666667,142.6,ok,NA
1079,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CG1,NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1080,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MC1 (centre),NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1081,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MC1 (exposed base),NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1082,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MC2 (overhang),NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1083,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MC2 (top),NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1084,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MC2 (top),NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1085,unknown,NA,Rat Midden Distn MasterList6.xls,all records,MD3,NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1086,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E4,NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1087,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E5 (I),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1088,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH E5 (II) lower left,NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1089,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH3 (I),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1090,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH3 (ii),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1091,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GH4 (top),NA,NA,NA,NA,-31.066666666666666,142.56666666666666,ok,NA
1092,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ85L,NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1093,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ85L,NA,NA,NA,NA,-30.966666666666665,139.33333333333334,ok,NA
1094,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USC99,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1095,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USE72,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1096,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USF06,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1097,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USG22,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1098,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USI76,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1099,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USJ7,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1100,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USK14,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1101,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USL7,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1102,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USM40,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1103,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USN104,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1104,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USN138,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1105,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USN160,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1106,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USN279,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1107,unknown,NA,Rat Midden Distn MasterList6.xls,all records,USN363,NA,NA,NA,NA,-25.83,134.19833333333332,ok,NA
1108,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CAA04,NA,NA,NA,NA,-26.15833333333333,127.91333333333334,ok,NA
1109,unknown,NA,Rat Midden Distn MasterList6.xls,all records,GRD12,NA,NA,NA,NA,-26.953055555555554,133.4986111111111,ok,NA
1110,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHA14,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1111,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHA42,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1112,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHB15,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1113,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHB41,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1114,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHC119,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1115,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHC22,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1116,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHC24,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1117,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHC42,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1118,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHD17,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1119,unknown,NA,Rat Midden Distn MasterList6.xls,all records,CHD18,NA,NA,NA,NA,-27.885555555555555,134.31722222222223,ok,NA
1120,unknown,NA,Rat Midden Distn MasterList6.xls,all records,SAJQ/85Rii,NA,NA,NA,NA,-30.333333333333332,139.33333333333334,ok,NA
1121,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Coastal cliffs,NA,NA,NA,-24.117,113.433,ok,NA
1122,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cardabia Homestead,Limestone ridge SE,NA,NA,-23.117,113.8,ok,NA
1123,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cape Range,Cave C-207,NA,NA,-22.2,113.983,ok,NA
1124,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cape Range,Cave C-4,NA,NA,-22.183,113.983,ok,NA
1125,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cape Range,Cave C-200,NA,NA,-22.217,114,ok,NA
1126,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cape Range,Cave C-299,NA,NA,-22.133,114,ok,NA
1127,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cape Range,Cave C-251,NA,NA,-22.017,114.033,ok,NA
1128,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,West Coast Well,NA,NA,NA,-25.75,112.95,ok,NA
1129,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Coastal cliffs,NA,NA,NA,-24.117,113.433,ok,NA
1130,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Cardabia Homestead,Limestone ridge SE,NA,NA,-23.117,113.8,ok,NA
1131,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Bluff Point,NA,NA,NA,-27.833,114.1,ok,NA
1132,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,False Entrance Well,NA,NA,NA,-26.4,113.3,ok,NA
1133,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Guichenault Point,NA,NA,NA,-25.633,113.583,ok,NA
1134,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Baba Head,NA,NA,NA,-26.6,113.683,ok,NA
1135,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Yaringa Homestead,Bluffs nearby,NA,NA,-25.983,114.283,ok,NA
1136,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Winderie Station,Breakaway,NA,NA,-25.35,115.15,ok,NA
1137,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Table Top Well,Mesa nearby,NA,NA,-24.75,115.35,ok,NA
1138,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Merkanooka Station,Rockshelter,NA,NA,-29.083,115.583,ok,NA
1139,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Tallering Hill,NA,NA,NA,-28.117,115.617,ok,NA
1140,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Murgoo Station,Breakaways,NA,NA,-27.467,116.283,ok,NA
1141,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Karara Station,NA,NA,NA,-29.2,116.767,ok,NA
1142,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Mt Elephant,Small breakaway SE,NA,NA,-23.567,117.15,ok,NA
1143,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Narrying Range,NA,NA,NA,-28.133,117.183,ok,NA
1144,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Beanthiny Hill,NA,NA,NA,-29.567,117.25,ok,NA
1145,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Sawback Range,NA,NA,NA,-25.067,117.75,ok,NA
1146,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Limestone gorge,NA,NA,NA,-24.05,117.917,ok,NA
1147,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Herald Heights,NA,NA,NA,-25.967,113.1,ok,NA
1148,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,False Entrance Well,NA,NA,NA,-26.4,113.3,ok,NA
1149,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Guichenault Point,NA,NA,NA,-25.633,113.583,ok,NA
1150,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Baba Head,NA,NA,NA,-26.6,113.683,ok,NA
1151,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Yaringa Homestead,nearby bluffs,NA,NA,-25.983,114.283,ok,NA
1152,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Tallering Hill,NA,NA,NA,-28.117,115.617,ok,NA
1153,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Narrying Range,NA,NA,NA,-28.133,117.183,ok,NA
1154,unknown,NA,Rat Midden Distn MasterList6.xls,all records,12567,NA,NA,NA,NA,-37.833334,140.783331,ok,NA
1155,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,55239,POONA,In cave,NA,NA,-27.6,116.2833,ok,NA
1156,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,55233,Mount Churchman SE,"In breakaway, 12km on Wattle Soak Track",NA,NA,-29.9166,117.9,ok,NA
1157,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,55197,Carnegie Homestead,"Breakaway Cave, southern side of Gunbarrel Hwy",NA,NA,-25.7166,122.9833,ok,NA
1158,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes & Jones (1993),Cape Range,"Roost Cave, Cape Range",NA,NA,-22.120433,113.944973,ok,NA
1159,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes & Jones (1993),Cape Range,"Unnamed cave, Cape Range",NA,NA,-22.120433,113.944973,ok,NA
1160,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes & Jones (1993),Cape Range,"Two Hundred Cave, Cape Range",NA,NA,-22.120433,113.944973,ok,NA
1161,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes & Jones (1993),Cape Range,Cave C-251,NA,NA,-22.120433,113.944973,ok,NA
1162,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes & Jones (1993),Cape Range,Cave C-299,NA,NA,-22.120433,113.944973,ok,NA
1163,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes & Jones (1993),Cape Range,Cave C-402,NA,NA,-22.120433,113.944973,ok,NA
1164,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes et al. (2019),Cape Range,Cave C-599,NA,NA,-21.9969,114.0958,ok,NA
1165,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Cardabia Homestead,Breakaway 0.8 km SE,NA,NA,-23.1094,113.808,ok,NA
1166,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Mt Elephant,Small breakaway to the south-east,NA,NA,-23.55,117.617,ok,NA
1167,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Bulloo Downs Station,Breakaways by track to the east,NA,NA,-24.033,119.6,ok,NA
1168,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),"""Limestone gorge"" (see Remarks)",NA,NA,NA,-24.05,117.917,ok,NA
1169,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Cape Cuvier,Coastal cliffs 13.0 km NE,NA,NA,-24.1156,113.4331,ok,NA
1170,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),"Tabletop Well, Gascoyne",Mesa,NA,NA,-24.7633,115.355,ok,NA
1171,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Gascoyne,Cave in Sawback Range,NA,NA,-25.071,117.765,ok,NA
1172,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Winderie Station,Breakaway,NA,NA,-25.3542,115.1439,ok,NA
1173,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Mount Johnson south,NA,NA,NA,-25.426,124.429,ok,NA
1174,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Young Range,NA,NA,NA,-25.043,124.976,ok,NA
1175,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Yaringa lookout,Bluffs,NA,NA,-25.983,114.283,ok,NA
1176,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Millrose Station,Herberts Rockhole breakaways,NA,NA,-26.413,121.054,ok,NA
1177,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Winduldurra Rockhole,Cave nearby,NA,NA,-26.515,126.029,ok,NA
1178,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Cave Lesueur 1,NA,NA,-25.72533,113.41336,ok,NA
1179,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Cape Rose 2,NA,NA,-25.75506,113.65933,ok,NA
1180,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Cape Lesueur 3,NA,NA,-25.7556,113.6583,ok,NA
1181,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,10 km blowout,NA,NA,-26.00364,113.56638,ok,NA
1182,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Goulet Bluff 3,NA,NA,-26.19272,113.68575,ok,NA
1183,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Goulet Bluff 7,NA,NA,-26.23372,113.74819,ok,NA
1184,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Goulet Bluff 8,NA,NA,-26.23905,113.76692,ok,NA
1185,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 1,NA,NA,-25.9836,113.9128,ok,NA
1186,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 3,NA,NA,-26.0406,113.8933,ok,NA
1187,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 5,NA,NA,-26.3078,113.8633,ok,NA
1188,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 6,NA,NA,-26.3061,113.8614,ok,NA
1189,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 7,NA,NA,-26.3542,113.8814,ok,NA
1190,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 8,NA,NA,-26.325,113.8739,ok,NA
1191,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 9,NA,NA,-26.3267,113.875,ok,NA
1192,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2007),Shark Bay,Nanga 10,NA,NA,-26.3275,113.8758,ok,NA
1193,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,NA,Mt Padbury-Meekatharra road,Breakaway beside,NA,NA,-26.333,118.35,ok,NA
1194,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,False Entrance Well,NA,NA,-26.4,113.3,ok,NA
1195,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Baba Head,NA,NA,-26.6,113.683,ok,NA
1196,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,Heirisson Prong,NA,NA,-26.2111,113.3731,ok,NA
1197,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,"Herald Bluff, Peron Peninsula",NA,NA,-25.6406,113.5772,ok,NA
1198,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2000),Shark Bay,"Herald Bluff, Peron Peninsula",NA,NA,-25.6431,113.5847,ok,NA
1199,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,"Bowdler (1995), Baynes (2000)",Shark Bay,"Monkey Mia, Peron Peninsula",NA,NA,-25.783,113.667,ok,NA
1200,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (1984),Murchison,Wilgie Mia ochre mine,NA,NA,-26.917,117.7,ok,NA
1201,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Murgoo Station,Breakaways,NA,NA,-27.367,116.433,ok,NA
1202,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Hanns Tabletop Hill,Breakaways east,NA,NA,-27.159,126.432,ok,NA
1203,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Pinnacles Station,White Cloud Cliffs,NA,NA,-28.198208,120.439132,ok,NA
1204,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Merkanooka Station,Rockshelter,NA,NA,-29.083,115.583,ok,NA
1205,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Karara Station,Breakaway behind arch,NA,NA,-29.2,116.767,ok,NA
1206,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Narring Range,Breakaway,NA,NA,-28.1333,117.1847,ok,NA
1207,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2003),Yalgoo IBRA Region,Tallering Hill,NA,NA,-28.1169,115.6197,ok,NA
1208,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2003),Yalgoo IBRA Region,Tallering 'gorge',NA,NA,-28.0942,115.6589,ok,NA
1209,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes (2003),Yalgoo IBRA Region,Gnows Nest Range,NA,NA,-28.7344,116.9583,ok,NA
