"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4377","","","","","","","","","","","PRESENT","CW","","","","","","ecatalogue.irn:144024","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","daf2d2ba-4427-49a9-a664-12602a84f123","","","","","","","","","","","PhysicalObject"
"dr346","","2021-10-19","","CC-BY","","","","","","","","SAMA","Mammalogy","","","PRESERVED_SPECIMEN","","","","","M4370","","","","","","","","","","","PRESENT","W","","","","","","ecatalogue.irn:133673","","","","","","","","","","urn:emu.sam.sa.gov.au:Event:80090","","","","","","","1907","","","","","","","","","","","","","","","","","","Australia","AU","South Australia","","","","Lake Eyre | Immediate vicinity of western shore of Lake Eyre","","","","","","","","","","","-28.5","137.0","EPSG:4326","","1.0E-4","","","28 30 00 S","137 00 00 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor (Sturt, 1848)","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","25c276ee-cb61-470f-b9b1-6f87d544672a","","","","","","","","","","","PhysicalObject"
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198332-1385815","","BOLAM A.G. Anthony","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1924-01-01T00:00:00Z","","1","1","1924","1","1","1924-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","Nullarbor (RR)","Nullarbor (RR)","","","","","","","","","","Nullarbor Plain Property","-30.58345","131.25","EPSG:4326","","","","Zone:52 Easting:715754 Northing:6614405","-30.58345","131.25","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","30da669e-6505-4b66-aa51-1e3c7e1ea2a8","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183363-1385705","","KIDMAN S. Sidney","","","","","","","","native","PRESENT","","","","","","","","","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1920-01-01T00:00:00Z","","1","1","1920","1","1","1920-01-01, T","","Sign-nest","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","Barrier Range Broken Hill area.","-31.18344","141.49999","EPSG:4326","","","","Zone:54 Easting:547641 Northing:6549960","-31.18344","141.49999","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","4cb54e18-3322-40e3-8a7e-1c2db320df24","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183378-1385700","","KREFFT G. Gerald","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record Voucher Nest.","","","","271c9c61-cd39-42d4-858b-29c234deae05","","","","","MISC. OPPORTUNE RECORDS","","","1857-01-01T00:00:00Z","","1","1","1857","1","1","1857-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","Tapio N.S.W.","-33.95012","141.95","EPSG:4326","25000.0","","","Zone:54 Easting:587783 Northing:6242968","-33.95012","141.95","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","b6ab2283-baf0-4a46-8736-b4fa2f4a8aac","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183117-1385694","","WOOD-JONES F. Frederic","","","","","","","","native","PRESENT","","","","","","","","","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1923-01-01T00:00:00Z","","1","1","1923","1","1","1923-01-01, Y","","Sign-skeleton/feathers","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Caves near Mt. Gambier","-37.83347","140.78333","EPSG:4326","","","","Zone:54 Easting:480934 Northing:5812640","-37.83347","140.78333","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","d220c6f6-246b-4366-8c5f-ac0194f0095c","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183378-1385699","","KREFFT G. Gerald","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight record Voucher & Nest.","","","","271c9c61-cd39-42d4-858b-29c234deae05","","","","","MISC. OPPORTUNE RECORDS","","","1857-01-01T00:00:00Z","","1","1","1857","1","1","1857-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","Tapio N.S.W.","-33.95012","141.95","EPSG:4326","25000.0","","","Zone:54 Easting:587783 Northing:6242968","-33.95012","141.95","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","602411ac-8816-40dc-bd6e-63bedcd957f7","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM196298-1385826","","STEWART A. N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1920-01-01T00:00:00Z","","1","1","1920","1","1","1920-01-01, T","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","Western Australia","","","","","","","","","","","","","","Near Rawlinna Nullarbor Plain.","-31.01678","125.33334","EPSG:4326","","","","Zone:51 Easting:722745 Northing:6566201","-31.01678","125.33334","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","9ed313ff-6a30-41de-9bbf-ffeb066922fd","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198385-1385894","","LESOUEF A.S. N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record Voucher & Nest","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1922-07-01T00:00:00Z","","182","182","1922","7","1","1922-07-01, M","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","From 15km West of Ooldea to Fisher Nullarbor Plain.","-30.46678","131.66668","EPSG:4326","10000.0","","","Zone:52 Easting:756028 Northing:6626468","-30.46678","131.66668","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","192e616b-f9b0-4362-98b3-427524bfa4b4","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM174585-1385852","","BRUCE R. Robert","","","","","","","","native","PRESENT","","","","","","","","","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1890-01-01T00:00:00Z","","1","1","1890","1","1","1890-01-01, Y","","Sign-nest","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Flinders Ranges (?)","-31.50011","138.74999","EPSG:4326","","","","Zone:54 Easting:286304 Northing:6512778","-31.50011","138.74999","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","3603bcf3-ae60-4ae7-955f-9c0efe4f8170","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183389-1385702","","STURT C. Charles","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest.","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1844-01-01T00:00:00Z","","1","1","1844","1","1","1844-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","About 72 km from Laidley's Ponds Near Lake Cawndilla.","-32.66679","142.33333","EPSG:4326","","","","Zone:54 Easting:625025 Northing:6384867","-32.66679","142.33333","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","295c5bab-d91b-4fa0-8a71-0493ee2dc8d6","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198335-1385805","","TROUGHTON E.L-G. Ellis","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1921-01-01T00:00:00Z","","1","1","1921","1","1","1921-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Nullarbor Plain between Fisher & Ooldea.","-30.25011","131.25","EPSG:4326","","","","Zone:52 Easting:716489 Northing:6651358","-30.25011","131.25","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","dba84203-b236-4b6c-902c-39b9d5a1215a","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198334-1385808","","BARRETT C. Charles","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest","","","","7da64839-299e-42fe-aefe-abd2f3739697","","","","","MISC. OPPORTUNE RECORDS","","","1930-05-01T00:00:00Z","","121","121","1930","5","1","1930-05-01, M","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","Nullarbor (RR)","Nullarbor (RR)","","","","","","","","","","Nullarbor Plain Property","-30.58345","131.25","EPSG:4326","","","","Zone:52 Easting:715754 Northing:6614405","-30.58345","131.25","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","d34d8d67-4897-431a-9415-5136847f9870","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM205302-1385773","","FINLAYSON H. 'Pastor'","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Voucher.","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1907-01-01T00:00:00Z","","1","1","1907","1","1","1907-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","Kati Thanda-Lake Eyre (NP)","Kati Thanda-Lake Eyre (NP)","","","","","","","","","","Western Shore of Lake Eyre.","-28.5001","137.0","EPSG:4326","","","","Zone:53 Easting:695752 Northing:6845766","-28.5001","137","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","e3691eba-9bc3-4ab3-b3d7-989a6b1c5919","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198333-1385809","","BARRETT C. Charles","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest","","","","d34d8d67-4897-431a-9415-5136847f9870","","","","","MISC. OPPORTUNE RECORDS","","","1930-01-01T00:00:00Z","","1","1","1930","1","1","1930-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","Nullarbor (RR)","Nullarbor (RR)","","","","","","","","","","Nullarbor Plain Property","-30.58345","131.25","EPSG:4326","","","","Zone:52 Easting:715754 Northing:6614405","-30.58345","131.25","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","7da64839-299e-42fe-aefe-abd2f3739697","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198388-1385851","","HARVEY J. N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Voucher","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1928-01-01T00:00:00Z","","1","1","1928","1","1","1928-01-01, Y","","Other (in comments)","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Fisher Nullarbor Plain.","-30.45011","131.66667","EPSG:4326","10000.0","","","Zone:52 Easting:756071 Northing:6628316","-30.45011","131.66667","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","98bf4f5f-feec-4a88-808a-7a400a537104","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM196357-1385849","","GILES E. Ernest","","","","","","","","native","PRESENT","","","","","","","","","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1873-01-01T00:00:00Z","","1","1","1873","1","1","1873-01-01, Y","","Sign-nest","","","","","","","","","","","","","Australia","AU","Western Australia","","","","","","","","","","","","","","Mt. Squires in the Barrow Range Warburton Region.","-26.18343","127.43332","EPSG:4326","10000.0","","","Zone:52 Easting:343443 Northing:7103058","-26.18343","127.43332","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","ce7020cb-864e-4cc7-a33a-b7f8b40bfb69","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM176761-1385772","","WOOD-JONES F. Frederic","","","","","","","","native","PRESENT","","","","","","","","","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1923-01-01T00:00:00Z","","1","1","1923","1","1","1923-01-01, Y","","Sign-skeleton/feathers","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Bagalowie Cave Witchetty Station.","-32.15011","138.91665","EPSG:4326","25000.0","","","Zone:54 Easting:303519 Northing:6441024","-32.15011","138.91665","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","bf501399-e2c4-45ac-a1e0-3efc1f1577b9","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198331-1385880","","LESOUEF A.S. N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record Voucher & Nest.","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1922-07-01T00:00:00Z","","182","182","1922","7","1","1922-07-01, M","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","Nullarbor (RR)","Nullarbor (RR)","","","","","","","","","","Nullarbor Plain Property","-30.58345","131.25","EPSG:4326","","","","Zone:52 Easting:715754 Northing:6614405","-30.58345","131.25","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","92d9745b-393b-4d04-a9d5-e0ac5147b506","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198386-1385807","","TROUGHTON E.L-G. Ellis | WRIGHT J. N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record Voucher & Nest.","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1921-10-12T00:00:00Z","","285","285","1921","10","12","1921-10-12, D","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Fisher Nullarbor Plain.","-30.45011","131.66667","EPSG:4326","10000.0","","","Zone:52 Easting:756071 Northing:6628316","-30.45011","131.66667","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","e939e1ab-062d-4e13-9fab-633827bcb4ac","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183390-1385703","","BROWNE J.H. John","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record & Nest.","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1844-10-02T00:00:00Z","","276","276","1844","10","2","1844-10-02, D","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","About 72 km from Laidley's Ponds Near Lake Cawndilla.","-32.66679","142.33333","EPSG:4326","","","","Zone:54 Easting:625025 Northing:6384867","-32.66679","142.33333","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","fce9165c-8a54-4659-b872-20a067bdc013","","","","","","","","","","",""
